Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
front desk staff did not speak English very well they didn’t understand what a wake up call was,front desk staff,breakfast,9.0,January 2023,"January 18, 2023",King Room,1,Couple,6,0,0,0,0,0,1,1,0,0,0,0.0009644215144457243
I dont want to go back thos hotel again bad customer service ..even they dont receive call,Customer service was too bad,Breakfast was good,3.0,June 2022,"June 16, 2022",King Room,1,Group,6,0,0,0,0,0,1,1,0,0,0,0.0009644215144457243
"I love it , it feels like home and I highly recommend",there’s nothing I didn’t like the breakfast is very good so is the cook she makes sure your full before leaving the kitchen area,I loved how nice the staff was every time i come In with my kids they make you feel like your at home,10.0,May 2023,"June 8, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,1,1,0,0,1,0,0,0.0009474827199601743
below average,"rude staff espeically the kitchen lady
no courtesy from the staff
the lock of the door had several issues
the location is far from downtown Toronto","the good part was that a few restaurants were nearby, the area was silent and quiet
the waiting area was right infront of exit from where taxi can be seen",5.0,June 2024,"August 20, 2024",Double Room with Two Double Beds,3,Family,6,0,0,0,1,0,1,1,0,0,1,0.0009425060537897229
Out of the way but near alot of eating and shopping places,Nothing,Good breakfast many shopping places and eating places within walking distance,6.0,October 2023,"December 1, 2023",Double Room with Two Double Beds,1,Couple,6,0,0,0,0,0,0,1,0,1,0,0.0009404268192521627
Mediocre,,"Very noisy function all night, until after 1am in the morning.  Knowledge of local restaurant locations very poor.",4.0,November 2021,"November 28, 2021",Queen Room,1,Couple,6,0,0,0,0,0,0,1,0,1,0,0.0009404268192521627
"Great place to stay for a good price and location, with breakfast included helps a lot for convenience as well as being",,It was a great location and I love the hot breakfast and other cold options they provide.,9.0,April 2023,"July 6, 2023",King Room,1,Solo traveler,6,0,0,0,0,0,0,1,0,1,0,0.0009404268192521627
Good,,I like the location the breakfast,7.0,January 2023,"January 16, 2023",King Room,1,Family,6,0,0,0,0,0,0,1,0,1,0,0.0009404268192521626
Exceptional,Everything was great staff,Staff was great.  I would come back again,10.0,December 2022,"December 16, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112027
Overall great place to stay,Better tv service,Friendly staff. Close to what we wanted to do.,9.0,June 2022,"June 9, 2022",Double Room with Two Double Beds,1,Group,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112027
Exceptional,Everything was great staff,Staff was great.  I would come back again,10.0,December 2022,"December 16, 2022",Queen Room,1,Solo traveler,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112027
Horrible,Rude staff trying to extort customer,The staff are horrible and rude. Changed the booking price,1.0,August 2023,"August 21, 2023",Queen Room,1,Solo traveler,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112027
old and damp rooms,the front desk staff RUDE,the maids were extremely ice and friendly,3.0,July 2023,"July 8, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112027
Bad,The customer service is terrible,The customer service is terrible,1.0,September 2021,"September 1, 2021",King Room,2,Group,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112025
Overall great place to stay,Better tv service,Friendly staff. Close to what we wanted to do.,9.0,June 2022,"June 9, 2022",Double Room with Two Double Beds,1,Group,6,0,0,0,0,1,1,0,0,0,0,0.0009365143220112025
It was good I will be going back for sure,Breakfast was bad,Everything except the breakfast was up to standard,7.0,January 2022,"January 3, 2022",King Room,1,Couple,6,0,0,0,0,0,0,1,1,0,0,0.0009338662413820209
"Great Value, Friendly staff",not enough toiletries. need non-pork items on the breakfast menu,"Nice breakfast with eggs, homemade waffles, home fries, sausages etc.",7.0,December 2022,"March 7, 2023",Double Room with Two Double Beds,1,Group,6,0,0,0,0,0,0,1,1,0,0,0.0009338662413820209
poor would not stay there again,"service was unacceptable, asked for towels 3 times never received any. door key always had to be re activated.",location,2.0,September 2022,"September 29, 2022",King Romantic Suite with Jacuzzi,6,Couple,6,0,0,0,1,0,1,0,0,1,0,0.0009306460112409243
Very Good,"The customer service, it seems that they work without enthusiasm, and when you arrived to a hotel you always expect to received a good treat.","The facilities, Breakfast.",8.0,October 2022,"October 7, 2022",Double Room with Two Double Beds,1,Family,6,0,0,1,0,0,1,1,0,0,0,0.0009267997984640842
Very Good,"The customer service, it seems that they work without enthusiasm, and when you arrived to a hotel you always expect to received a good treat.","The facilities, Breakfast.",8.0,October 2022,"October 7, 2022",Double Room with Two Double Beds,1,Family,6,0,0,1,0,0,1,1,0,0,0,0.0009267997984640842
"Nice hotel, was a bit irritated with the night staff though",The night staff was a bit unprofessional and rude atimes.,The facilities were really nice and comfortable. I enjoyed the breakfast.,7.0,September 2022,"September 2, 2022",King Room,1,Family,6,0,0,1,0,0,1,1,0,0,0,0.0009267997984640842
can’t recommend to a friend,"staff in the kitchen was unapproachable..
Disgusting food. Dirty linens",close to airport,1.0,June 2022,"June 30, 2022",Queen Room,1,Couple,6,0,0,0,1,0,1,0,1,0,0,0.0009252895576004083
Pleasant,"Breakfast, and stuffy smell",Staff was helpful,6.0,August 2021,"August 29, 2021",Queen Room,1,Family,6,0,0,0,0,1,0,0,1,0,0,0.0009059462768807222
other than breakfast good,"advertised continental breakfast, had only toast ,said because of covid but had a lady behind a counter who could have handed out muffins or a small breakfast sandwich,using the peddimic to save money","friendly staff ,helped me get wyfi",8.0,August 2021,"August 26, 2021",King Room,1,Couple,6,0,0,0,0,1,0,0,1,0,0,0.0009059462768807222
Good,Expensive and the breakfast is either salty and/burnt,Friendly staff,7.0,October 2022,"October 24, 2022",Double Room with Two Double Beds,1,Family,6,0,0,0,0,1,0,0,1,0,0,0.0009059462768807219
woodbine never disappoints when it comes to pricing.,,"lighting in room was nice and bright, rooms
are spacious, beds are comfortable.",7.0,January 2023,"January 9, 2023",Double Room with Two Double Beds,1,Couple,6,1,0,1,0,0,0,0,0,0,0,0.000888043401776681
amazing stay and would definitely be back,no dislikes,the room was spacious and clean,10.0,March 2023,"April 19, 2023",Double Room with Two Double Beds,1,Couple,6,1,0,1,0,0,0,0,0,0,0,0.000888043401776681
Good,"i don’t like the receptionist when i checked out, she was  rude and unaccomodating.",i like the room it was clean and spacious,7.0,September 2023,"September 24, 2023",King Room,1,Solo traveler,6,1,0,1,0,0,0,0,0,0,0,0.000888043401776681
Fair,Customer service,Location,5.0,December 2021,"December 14, 2021",Queen Room,1,Family,6,0,0,0,0,0,1,0,0,1,0,0.0008853336882154496
Terrible staff,Terrible staff,Location,5.0,May 2024,"June 19, 2024",Queen Room,1,Solo traveler,6,0,0,0,0,0,1,0,0,1,0,0.0008853336882154496
Pleasant,Tv did not work and staff not that friendly.,Location,6.0,November 2021,"November 22, 2021",King Room,1,Couple,6,0,0,0,0,0,1,0,0,1,0,0.0008853336882154496
Disappointing,"It was outdated, and the staff were rude on more than one occasion.",Convenient location,4.0,December 2022,"January 28, 2023",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,1,0,0,1,0,0.0008853336882154493
Bad,"- Smells cigarrete in all of hotel
- poor breakfast
- staff always bad mood
Definitely never come back",Nothing,1.0,April 2022,"April 18, 2022",King Room,2,Solo traveler,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
poor,breakfast was poor . girl s unfriendly and near rude,internet not bad,3.0,October 2021,"October 13, 2021",Queen Room,2,Family,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
All excellent except for miserable breakfast emoloyees who made you feel like they hated you.,The people serving breakdfast dont smile and act like they hate being there.Theres nothing better than waking up to miserable employees who hate their job ._The bacon at breakfast was bareley cooked and could not eat it.it was almost raw.,Reception people were very kind and professional.,7.0,July 2023,"July 6, 2023",King Room,1,Family,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
In all it  felt like a bus station.,"The breakfast was not even close to three stars, and the items were very limited and unhealthy. No fruit, milk,cereal,eggs, coffee or breakfast pastries.

Front desk service was poor along with the ATM not working and the credit card machine malfunctioning.
Also we received our deposit very late.",The first floor accessibility.,3.0,May 2022,"May 9, 2022",Double Room with Two Double Beds,1,Family,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Horrible,"Rude staff, No one notifies breakfast timings during check in",Not much,1.0,May 2022,"May 24, 2022",Queen Room,3,Couple,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Not recommendable,"Very unfriendly staff, the price is way too high for what you get, everything is rusty, crappy breakfast, basically nothing to call as breakfast, you are pretty close to the international airport but quite far from downtown.",,4.0,October 2021,"October 4, 2021",Double Room with Two Double Beds,4,Couple,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Bad,"Extremely rude and non accommodating staff , I reached to the hotel after 23 hours of travel and was only left with 3 hours before I had to checkout for another flight and they didn't even accommodate me for a restful sleep by extending it by a few hours. 

Worst breakfast, terribly cold, and smelled so bad , only had a muffin. 

I don't recommend stating here!!",The only good thing about this was that it's close to airport.,1.0,December 2022,"December 23, 2022",King Room,1,Solo traveler,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Bad,"Extremely rude and non accommodating staff , I reached to the hotel after 23 hours of travel and was only left with 3 hours before I had to checkout for another flight and they didn't even accommodate me for a restful sleep by extending it by a few hours. 

Worst breakfast, terribly cold, and smelled so bad , only had a muffin. 

I don't recommend stating here!!",The only good thing about this was that it's close to airport.,1.0,December 2022,"December 23, 2022",King Room,1,Solo traveler,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Poor,Waiting for 1 hour to check in. The server serve breakfast with very bad attitude. She looks like someone owns her money. Hot water is not hot. Ask cup from front desk and toilet paper with no respond. So bad service there,Price is great.,3.0,June 2022,"July 1, 2022",King Room,5,Solo traveler,6,0,0,0,0,0,1,0,1,0,0,0.0008787714454160733
Most expensive roadside motel I ever been,"Dirty, staff didnt care and we waited a long time, poor breakfast, smelly",Spacy,4.0,September 2021,"September 12, 2021",Double Room with Two Double Beds,1,Couple,6,0,0,1,0,0,1,0,1,0,0,0.0008568592388887191
Happy to have found this place,Breakfast wasn’t the greatest,Price and location,8.0,July 2023,"July 9, 2023",King Room,1,Family,6,0,0,0,0,0,0,0,1,1,0,0.000854760988756556
Fair,Breakfast,Nice location,5.0,July 2024,"July 7, 2024",Queen Room,1,Family,6,0,0,0,0,0,0,0,1,1,0,0.000854760988756556
staff we're very helpful,inaccessbile to public transport,good sized rooms,7.0,June 2022,"July 19, 2022",King Room,6,Family,6,1,0,0,0,0,0,0,0,0,1,0.0008373676689771563
Comfortable,"It was run down and well used.
They need to replace the heater and the carpeting.  But if you can get over the fact that it's well used,  it's a great hotel for location.  Too bad they don't have a free shuttle to the airport.","I had a great sleep.  Comfortable bed, and once my fellow travellers stopped opening or closing their own doors,   I settled down to a good rest.",5.0,September 2023,"October 1, 2023",King Room,1,Solo traveler,6,1,0,0,0,0,0,0,0,0,1,0.0008373676689771563
Bad,Location,"Proper pillows had only three pillows
Furnisher needs to updated
Toilet was not cleaned
Carpet needs to be updated
Paid too much",1.0,June 2022,"June 4, 2022",Queen Room,1,Family,6,1,0,0,0,0,0,0,0,0,1,0.0008373676689771563
"It is awful, won't come again.","First of all, there is no shuttle bus, you have to call a cab to go there by yourself in the middle of the night. Secondly, the service is very poor, no hospitality at all. Thirdly, the so-called free breakfast only contains muffins, waffles and some drinks. Finally, the location is the last thing that is worth mentioning, on the grounds that you would like to pay for the taxes your own.","This hotel really explains ""you get what you pay for"" well.",1.0,December 2021,"December 30, 2021",Queen Room,1,Solo traveler,6,0,0,0,0,0,1,0,1,0,1,0.000815453634563793
Comfortable place with an over-the-top complimentary breakfast!,The exterior signage could be improved; we had a hard time finding the hotel as internet maps took us in off the side road and there was no identifying sign saying we were at the right place on the side street. Left us confused as we figured it out once we drove around the front of the building.,"Complimentary breakfast was amazing! Eggs, meat, fresh fruit, waffles, yougurt, all kinds of hot and cold drinks - really terrific.",6.0,September 2023,"September 8, 2023",Queen Room,1,Family,6,0,0,0,1,0,0,1,0,0,0,0.0008109129509748314
reasonable priced hotel,"no airport shuttle, cooling system thanks to Google was able to get it going","reasonable priced, free breakfast",8.0,November 2022,"November 14, 2022",King Room,2,Group,6,0,0,0,0,0,0,1,0,0,0,0.0007705545589937106
Wonderful,,Donnet who was taking care of breakfast on Sept 5/21 and she was the best. She is the reason why I would go back to this hotel,9.0,September 2021,"September 6, 2021",Queen Room,1,Couple,6,0,0,0,0,0,0,1,0,0,0,0.0007705545589937106
Very Good,,Breakfast was very good. Very close to the airport.,8.0,October 2022,"October 20, 2022",King Room,2,Couple,6,0,0,0,0,0,0,1,0,0,0,0.0007705545589937106
Very Good,,no breakfast,8.0,April 2022,"April 25, 2022",King Room,1,Family,6,0,0,0,0,0,0,1,0,0,0,0.0007705545589937106
Wonderful,,Breakfast was very good,9.0,June 2022,"June 21, 2022",Queen Room,1,Couple,6,0,0,0,0,0,0,1,0,0,0,0.0007705545589937106
