Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating,Room amenities - positive,Room amenities - negative,Hotel amenities - positive,Hotel amenities - negative,Staff - positive,Staff - negative,Food and beverages - positive,Food and beverages - negative,Location - positive,Location - negative,PageRank Score
Good,Bathroom door strucked and didn't had a lock. Cabins are too old and very small,Hot pools and kids playgrounds,7.0,March 2022,"March 29, 2022",Standard Bungalow,2,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Wonderful,"could be a little cleaner, for example around the windows.",great for kids,9.0,September 2022,"September 23, 2022",Executive Studio,2,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
"Quiet, great location and amenities. Hot pools always a added bonus as an option for something to do","Pillows were very squishy. 
Beds VERY comfortable though. 
Ideally need a bigger rubbish bin in Family units",,8.0,January 2022,"January 12, 2022",Two-Bedroom Apartment,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Fair,"Outdated, uncomfortable beds.",Close to pools,5.0,September 2022,"September 21, 2022",Standard Bungalow,1,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Disappointing,"The room wasn't really clean
 floor needed to be vacuumed. Many stains on the floor.
Bed wasn't comfortable, the mattress was really old. sad.",,4.0,January 2023,"January 13, 2023",Large Standard Cabin with Shared Bathroom,1,Group,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Stay let down by simple mistake in rooms,The blinds allowed all light in. There was a strong blue light outside both bedrooms made the rooms feel like day time. Don't stay in number 2 chalet unless they put in some blackout curtains,Lots do to for the family,6.0,January 2023,"January 28, 2023",Chalet,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Over priced for the slum dwelling that it is. Wont ever stay here again.,Dirty coffee cups in cupboards. Room stunk like cigarettes. Blankets smelt musty. Over disgusting place to stay.,,7.0,March 2022,"March 27, 2022",Large Standard Cabin with Shared Bathroom,1,Solo traveler,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Pleasant,We had to sleep in bunk beds that were uncomfortable unfortunately.,,6.0,January 2024,"January 13, 2024",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Very Good,The bed sheets were damp because they forgot to close the aviation windows and they got a little wet.,The surroundings of the accommodation,8.0,January 2024,"January 6, 2024",Standard Bungalow,2,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Really good wee place,Tv size a little small,"Great place very handy 
comfortable and quiet easy",7.0,May 2023,"June 4, 2023",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Good value for money and the kids loved the hot pools,The kids bunk beds creaked the whole night keeping me awake.,The chalet was perfect for my family,7.0,May 2023,"May 20, 2023",Chalet,2,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Exceptional,Adjoining room could hear a little. But all fine really.,Easy fun for kids great price,10.0,February 2022,"April 21, 2022",Large Standard Cabin with Shared Bathroom,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
"Great and enjoyable, close to everything.",Double bed was small compared to the other places we stayed which were bigger in size.,Great place for families to stay. Hot Springs pools and slides were great and everything was close to sight see and do activities.,8.0,August 2024,"August 16, 2024",Standard Bungalow,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
great stay but need to train the cleaners on how to clean properly,overall cleanliness there was a lot of mould in the room and hair in bathroom,great fun for the kids,10.0,July 2022,"July 23, 2022",Deluxe Lodge,4,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Very Good,"1 No soap in gents showers. 
2 Chair cushioning is run down.",The hot pools,8.0,July 2024,"July 28, 2024",Standard Bungalow,2,Group,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Fair,"Didn't enjoy having to share bathroom,although",We made breaking in the communal kitchen,5.0,June 2023,"June 13, 2023",Basic Triple Room with Shared Bathroom,1,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Loved it,The cabin needed a bit more cleaning done .. hate say it,Everything,7.0,December 2023,"January 16, 2024",Standard Bungalow,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
good option whilst heading north.,mattresses on the bunk beds were wafer thin.,the pool,7.0,January 2023,"January 22, 2023",Two-Bedroom Apartment,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Pleasant,No info in room or given at reception regarding internet access.,,6.0,February 2022,"February 22, 2022",Studio,1,Couple,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Wonderful experience here. We would love to come back again and stay longer than one night.,Minimal condiments to accommodate us. Given we were swimming there were minimal body wash and conditioner to cater to our stay.,Perfect chalet for our stay.,10.0,December 2023,"January 25, 2024",Chalet,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
"nice and cozy, good for one night stay",small size of rooms,ambience,6.0,December 2022,"December 25, 2022",Standard Bungalow,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Spent 2 nights in 2 different rooms (cabin and 1 bedroom apartment) and it was alright.,If I'm honest I didnt like the that for the money you pay there was no privacy and the beds looked liked they weren't clean properly as sheets we're still untucked.,I liked it was quite and the pools and lights,6.0,March 2022,"March 15, 2022",One-Bedroom Apartment,1,Family,8.3,0,1,0,0,0,0,0,0,0,0,0.00036164012506615674
Great accommodation,"Nothing, except location is a little out of town centre but we knew that on booking so was fine",Great clean room everything we needed and they made checking in early very easy,10.0,December 2022,"January 3, 2023",Family Room,1,Group,8.3,1,0,0,0,0,0,0,0,0,1,0.00035815067073621495
"Excellent value property, great views and the pools next door are fantastic","Location is OK, but nothing else walking distance","Very nice, clean, tidy accommodation",9.0,December 2022,"December 19, 2022",Villa,2,Group,8.3,1,0,0,0,0,0,0,0,0,1,0.00035815067073621495
overall a good place to take kids,the service for the cabins each day was different and not that good. and cabins were a little dirty.,"good location, good facilities, perfect for what we needed",7.0,September 2023,"October 8, 2023",Superior Double Room,5,Family,8.3,0,0,1,0,0,1,0,0,1,0,0.00035766216883139864
Definitely Stay!,"The staff member we were greeted by didn't have a smile, she went through things so fast. Our vaccine passes were not checked. To be honest it felt like we went through a drive thru. We are paying a good amount of coin to stay there, so if possible a smile goes a long way. Also making sure people scan in and vaccine passes are checked.
But highly recommend staying there!!!!","The cabins were private an spacious. 
So convenient to go swimming etc",10.0,December 2021,"December 30, 2021",Chalet,1,Couple,8.3,0,0,1,0,0,1,0,0,1,0,0.00035766216883139864
would stay again in self contained cabin,staff need to check that everything is working- large hot plate & hair dryer not working in cabin 29,location to all bike trails. good value for money. hot pools with discount. kitchen facilities in cabin good.,9.0,February 2023,"February 28, 2023",Standard Bungalow,4,Couple,8.3,0,0,1,0,0,1,0,0,1,0,0.00035766216883139864
Good,"The room need bigger towels, suitable to take down for a swim. It would be good to have more than one for each guest provided, as when you get out of the pool, go back to your accomodation to shower, you then have a saturated towel to use.In saying this, the staff were very accommodating at providing more when requested.","The massage I received was devine.Such a wonderful ambiance and soothing relaxing experience.Kids loved the pools, so many options for temperature and a nice way to warm up in winter.",7.0,May 2022,"June 9, 2022",Two-Bedroom Apartment,1,Family,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139117
needs some money spent on maintenance.,"Staff lacked helpfulness. If something wasn't available, that was the end of it, no alternatives. For example, no new towels available, maybe they could send some down to the room when available. Oven didn't work in one of the rooms. Stove didn't work in another room.",Accommodation close to the pools.,7.0,July 2023,"July 9, 2023",Two-Bedroom Apartment,3,Family,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139117
Good but not excellent as expected or for the price paid.,"The room had no bath towels when we arrived. This was rectified after a phone call. The towels were then just left on a chair in the living area.
The room was slow to be serviced. The beds were left unmade. Consumables were not replaced, such as coffee and hot chocolate.
Overall the villa is a lovely size and very warm but could do with a decent clean - thorough dusting etc.",,8.0,June 2022,"July 2, 2022",Villa,2,Group,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139117
a bit of a let down on cleanliness of room but other than that enjoyed the stay,"I wish I had booked a cabin rather than a motel. enough space for us and the three kids without the extra price. 
motel 8 was right next to the staff quarters and we couldn’t fit our truck into the park allocated. 
I had to ring reception and let them know the tv wasn’t working, and the fridge motor kept us up at night. 
also the bunk bed sheets hadn’t been changed as my son found lolly papers under his pillow",the hot pools are always a highlight and I felt nostalgic about my time spent here as a kid and wanted to bring my young kids,6.0,July 2022,"July 31, 2022",Two-Bedroom Apartment,2,Family,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139117
Poor,"Found black mould and think dust on cill of small window. Big spider webs in corners of window and above door. Had been there for a few months. Carpet in front of kitchen unit is worn and had loop of carpet string, that I found when my foot got caught, luckily I didn’t fall. Carpet it a safety and hazard issue. Reported this and showed photos to reception staff. Manger on duty was very apologetic gave us a refund for 1st night and had room cleaned. Cabin B
My son also found mould in small window above bunk where his daughter slept very much a health issue.  Mould on door curtain. So my feeling is that there has to be more rooms in the same condition.",Pool area was lovely,3.0,September 2022,"September 26, 2022",Studio Chalet,2,Family,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139117
A smelly shed on a caravan park!,"This resort was misrepresented. It is a caravan park with some porta cabin rooms. Ours was dirty, pillowcases had yellow stains on it. It smelt strongly of cleaning fluid, the floor in the bathroom was dirty. The beds and pillows were uncomfortable. The carpet hadn't been hoovered. The staff did not make up the rooms or change the towels which were damp from the night before, despite leaving a note for them to do so. As a resident you have to pay extra to use the spa pools. There is no safe in the room. The fridge is situated 1.5m from your head on the bed so it wakes you up every time it turns on and off. This was not worth $340 for 2 nights. I could have stayed at the Hilton next door for $350......",Leaving as soon as possible!,2.0,May 2023,"May 3, 2023",Studio Chalet,2,Couple,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139106
Fair,Staff weren’t wearing masks and didn’t check vaccine pass. So we weren’t confident using any of the facilities. Room was tired and needed a bit of a spruce up. Bed was ok. Great for kids.,,5.0,January 2022,"January 15, 2022",Studio,1,Couple,8.3,0,1,0,1,0,1,0,0,0,0,0.00035194996612139106
Very Good,Cutlery was short. Needed a sharp knife to cut food however only thing available was a butterknife. Freezer had some old spilt food frozen in it.,"Liked the facilities for the kids ie playground and jump pad.
Staff were lovely",8.0,January 2024,"January 12, 2024",Standard Bungalow,2,Family,8.3,0,0,1,0,1,0,0,1,0,0,0.00034720430155973914
Great location if in Taupo or passing through.,Nothing,"Friendly, efficient and a great restaurant next door. Spa resort a huge bonus. Great for kids too with a fab play area too which we will return to with the Grandies next time.",10.0,November 2021,"December 2, 2021",Basic Double Room with Shared Bathroom,1,Couple,8.3,0,0,1,0,1,0,1,0,0,0,0.00034499325621777034
Loved everything about our stay plus the hot pools twice a day,Nothing loved it all and plan to come back in a few months,Breakfast was great.  Staff and facilities exceptional,10.0,November 2021,"November 5, 2021",Studio,2,Couple,8.3,0,0,1,0,1,0,1,0,0,0,0.00034499325621777034
Enjoyed Stay,variety of food in cafe is limited,great location 👌 next to spas,8.0,December 2023,"December 9, 2023",Large Standard Cabin with Shared Bathroom,1,Couple,8.3,0,0,1,0,0,0,0,1,1,0,0.00034299314210256787
Fair,"The state of the room was disgusting like it hadn’t been vacuumed, dusted or bathroom and toilet cleaned only new towels and toilet paper provided. Kitchen crockery still dirty with crumbs everywhere and no info guide for local and or restaurant times etc. have stayed previously at De Brett’s and couldn’t rave more, so was highly disappointed to find the state of the lodge quite filthy. The grime and mould build up in the bathroom also, shows no obvious care is applied.",,5.0,March 2023,"March 17, 2023",Deluxe Lodge,1,Family,8.3,0,1,0,1,0,0,0,1,0,0,0.0003372797921745512
I would celebrate 🎉 and stay longer next time,"The location was difficult for mobility, especially the elderly 🤔",I loved the facilities and quality of service 👌😉❤️,10.0,June 2022,"September 20, 2022",Two-Bedroom Apartment,1,Family,8.3,0,0,1,0,1,0,0,0,0,1,0.0003357040081779949
would stay again but ask for a stand alone unit,had a noisy young family next door. sound insulation could have been better,stayed in cabin. it had everything we needed plus a lovely view. ate at the hotel - lovely food and service.,8.0,January 2022,"January 16, 2022",Studio Chalet,2,Couple,8.3,0,0,0,0,1,0,1,0,1,0,0.00033539387892065383
We loved our stay. It was relaxing and thoroughly enjoyed ourselves! We will definitely be back!,"Room needed a fan during hot weather. It was really hot at the time we stayed there.
Also, the front desk and the spa needed to communicate with each other as our spa bookings was not recorded in the system.",The welcoming drink and sign was very cute. My husband and I appreciated the efficiency and how welcoming and relaxing the environment was. Would definitely come baxk again!,8.0,December 2021,"January 8, 2022",Basic Double Room with Shared Bathroom,2,Couple,8.3,0,1,0,1,0,0,1,0,0,0,0.000335067901140839
